Image,TP0,FP0,FN0,TN0,IOU0,TPw0,FPw0,FNw0,FWB0,TP1,FP1,FN1,TN1,IOU1,TPw1,FPw1,FNw1,FWB1,TP2,FP2,FN2,TN2,IOU2,TPw2,FPw2,FNw2,FWB2,TP3,FP3,FN3,TN3,IOU3,TPw3,FPw3,FNw3,FWB3
007669.png,210906.0,636.0,162.0,18696.0,0.9962305861013491,-1.0,-1.0,-1.0,-1.0,11192.0,144.0,121.0,218943.0,0.9768700357859824,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,7390.0,132.0,629.0,222249.0,0.9066372224266961,-1.0,-1.0,-1.0,-1.0
007670.png,216394.0,337.0,172.0,13497.0,0.9976533289073918,-1.0,-1.0,-1.0,-1.0,8606.0,221.0,132.0,221441.0,0.9605982810581538,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,4754.0,88.0,342.0,225216.0,0.9170524691358025,-1.0,-1.0,-1.0,-1.0
007671.png,217228.0,757.0,44.0,12371.0,0.9963261767929954,-1.0,-1.0,-1.0,-1.0,10548.0,536.0,97.0,219219.0,0.9433861014220553,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1301.0,30.0,1182.0,227887.0,0.517707918822125,-1.0,-1.0,-1.0,-1.0
007672.png,215554.0,490.0,263.0,14093.0,0.9965188366534601,-1.0,-1.0,-1.0,-1.0,9030.0,149.0,138.0,221083.0,0.9691960931630353,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,4957.0,220.0,458.0,224765.0,0.8796805678793257,-1.0,-1.0,-1.0,-1.0
007673.png,223696.0,204.0,155.0,6345.0,0.998397714846801,-1.0,-1.0,-1.0,-1.0,3082.0,151.0,34.0,227133.0,0.943373125191307,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,3146.0,121.0,287.0,226846.0,0.8851997749015195,-1.0,-1.0,-1.0,-1.0
007674.png,217820.0,359.0,115.0,12106.0,0.9978286164530404,-1.0,-1.0,-1.0,-1.0,8722.0,112.0,115.0,221451.0,0.9746340373226059,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,3301.0,86.0,327.0,226686.0,0.8887991383952611,-1.0,-1.0,-1.0,-1.0
007675.png,216434.0,215.0,64.0,13687.0,0.9987125830014812,-1.0,-1.0,-1.0,-1.0,11776.0,63.0,240.0,218321.0,0.9749151419819522,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1756.0,156.0,130.0,228358.0,0.8599412340842312,-1.0,-1.0,-1.0,-1.0
007676.png,225764.0,158.0,93.0,4385.0,0.9988894542397628,-1.0,-1.0,-1.0,-1.0,2718.0,136.0,50.0,227496.0,0.9359504132231405,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1565.0,59.0,210.0,228566.0,0.8533260632497274,-1.0,-1.0,-1.0,-1.0
007677.png,225829.0,121.0,81.0,4369.0,0.999106317275064,-1.0,-1.0,-1.0,-1.0,2749.0,100.0,73.0,227478.0,0.9407939767282683,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1550.0,51.0,118.0,228681.0,0.9016870273414777,-1.0,-1.0,-1.0,-1.0
007678.png,222016.0,145.0,130.0,8109.0,0.9987628828877463,-1.0,-1.0,-1.0,-1.0,3199.0,251.0,94.0,226856.0,0.9026523702031602,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,4690.0,99.0,271.0,225340.0,0.9268774703557312,-1.0,-1.0,-1.0,-1.0
007679.png,220480.0,91.0,34.0,9795.0,0.9994333763967271,-1.0,-1.0,-1.0,-1.0,8531.0,32.0,183.0,221654.0,0.9754173336382346,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1152.0,114.0,20.0,229114.0,0.895800933125972,-1.0,-1.0,-1.0,-1.0
007680.png,219546.0,351.0,131.0,10372.0,0.9978093697165815,-1.0,-1.0,-1.0,-1.0,7573.0,181.0,122.0,222524.0,0.9615286947689182,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,2651.0,98.0,377.0,227274.0,0.8480486244401791,-1.0,-1.0,-1.0,-1.0
